,date,true_confirm,predict_confirm
624,20211021,2697,2727.60546875
625,20211022,2700,2729.874755859375
626,20211023,2704,2732.072021484375
627,20211024,2705,2734.62451171875
628,20211025,2707,2738.0712890625
629,20211026,2709,2742.196533203125
630,20211027,2709,2747.2578125
631,20211028,2712,2753.265869140625
632,20211029,2717,2759.552734375
633,20211030,2726,2765.40380859375
634,20211031,2735,2770.11767578125
635,20211101,2740,2774.099365234375
636,20211102,2745,2777.6494140625
637,20211103,2748,2780.972412109375
638,20211104,2751,2784.436279296875
639,20211105,2754,2788.23291015625
640,20211106,2757,2792.200439453125
641,20211107,2763,2796.281982421875
642,20211108,2765,2800.33056640625
643,20211109,2768,2804.6845703125
644,20211110,2772,2808.990234375
645,20211111,2778,2813.2900390625
646,20211112,2782,2817.475830078125
647,20211113,2787,2821.251708984375
648,20211114,2792,2824.9287109375
649,20211115,2794,2828.937744140625
650,20211116,2795,2833.39404296875
651,20211117,2801,2838.300048828125
652,20211118,2808,2843.077392578125
653,20211119,2808,2847.586669921875
654,20211120,2814,2852.695556640625
655,20211121,2822,2857.3876953125
656,20211122,2824,2861.842529296875
657,20211123,2829,2866.24365234375
658,20211124,2836,2870.251953125
659,20211125,2837,2874.04052734375
660,20211126,2842,2878.3291015625
661,20211127,2847,2882.502197265625
662,20211128,2853,2886.453369140625
663,20211129,2853,2890.5615234375
664,20211130,2856,2895.554931640625
665,20211201,2861,2901.18310546875
666,20211202,2867,2906.56689453125
667,20211203,2873,2911.469970703125
668,20211204,2877,2916.319580078125
669,20211205,2882,2921.506103515625
670,20211206,2887,2926.611083984375
671,20211207,2896,2931.5107421875
672,20211208,2898,2935.925048828125
673,20211209,2899,2940.872314453125
674,20211210,2905,2946.14208984375
675,20211211,2913,2951.589111328125
676,20211212,2918,2957.27099609375
677,20211213,2924,2964.0048828125
678,20211214,2927,2971.313232421875
679,20211215,2929,2979.9208984375
680,20211216,2932,2990.30615234375
681,20211217,2945,3001.36572265625
682,20211218,2959,3011.906982421875
683,20211219,2975,3021.994873046875
684,20211220,2980,3031.779052734375
685,20211221,2985,3042.775390625
686,20211222,2996,3054.905029296875
687,20211223,3004,3067.89501953125
688,20211224,3019,3081.05126953125
689,20211225,3037,3093.166015625
690,20211226,3048,3104.88037109375
691,20211227,3056,3118.232666015625
692,20211228,3067,3133.959228515625
693,20211229,3084,3150.756591796875
694,20211230,3093,3168.82568359375
695,20211231,3103,3189.785888671875
696,20220101,3121,3213.682861328125
697,20220102,3147,3238.70263671875
698,20220103,3176,3263.43115234375
699,20220104,3193,3288.47607421875
700,20220105,3213,3315.03515625
701,20220106,3237,3343.13427734375
702,20220107,3269,3371.6767578125
703,20220108,3299,3400.6044921875
704,20220109,3325,3429.24658203125
705,20220110,3352,3459.300048828125
706,20220111,3372,3489.723876953125
707,20220112,3403,3520.5341796875
708,20220113,3435,3549.232421875
709,20220114,3478,3575.6767578125
710,20220115,3502,3598.571533203125
711,20220116,3537,3619.317626953125
712,20220117,3554,3638.08056640625
713,20220118,3569,3656.938720703125
714,20220119,3583,3675.921142578125
715,20220120,3611,3694.80029296875
716,20220121,3633,3710.7587890625
717,20220122,3646,3725.212890625
718,20220123,3668,3738.781005859375
719,20220124,3679,3750.79736328125
720,20220125,3689,3763.353759765625
721,20220126,3710,3776.038330078125
722,20220127,3717,3787.57568359375
723,20220128,3727,3799.77001953125
724,20220129,3737,3812.147705078125
725,20220130,3747,3824.88232421875
726,20220131,3765,3836.91796875
727,20220201,3783,3847.520751953125
728,20220202,3792,3856.8779296875
729,20220203,3799,3866.4892578125
730,20220204,3806,3876.927490234375
731,20220205,3818,3887.54150390625
732,20220206,3826,3897.867431640625
733,20220207,3841,3907.906982421875
734,20220208,3850,3916.823974609375
735,20220209,3858,3926.006591796875
736,20220210,3870,3935.099365234375
737,20220211,3877,3944.179443359375
738,20220212,3886,3954.37841796875
739,20220213,3894,3966.170654296875
740,20220214,3900,3980.462890625
741,20220215,3913,3998.014404296875
742,20220216,3922,4019.99365234375
743,20220217,3935,4045.552001953125
744,20220218,3953,4077.021728515625
745,20220219,3976,4113.73583984375
746,20220220,4003,4154.56298828125
747,20220221,4035,4198.86181640625
748,20220222,4084,4245.00341796875
749,20220223,4108,4291.52490234375
750,20220224,4167,4336.46435546875
751,20220225,4222,4380.9296875
752,20220226,4265,4421.70068359375
753,20220227,4310,4460.31689453125
754,20220228,4351,4497.09130859375
