,date,true_confirm,predict_confirm
379,20210222,231,277.4410095214844
380,20210223,231,277.5464172363281
381,20210224,231,277.717041015625
382,20210225,231,278.00164794921875
383,20210226,231,278.177490234375
384,20210227,233,278.3134460449219
385,20210228,233,278.4222412109375
386,20210301,233,278.48297119140625
387,20210302,234,278.5183410644531
388,20210303,234,278.5183410644531
389,20210304,234,278.5183410644531
390,20210305,234,278.5183410644531
391,20210306,234,278.5183410644531
392,20210307,234,278.5183410644531
393,20210308,234,278.5183410644531
394,20210309,234,278.5183410644531
395,20210310,234,278.5183410644531
396,20210311,234,278.5183410644531
397,20210312,234,278.5183410644531
398,20210313,234,278.5183410644531
399,20210314,234,278.5183410644531
400,20210315,234,278.5183410644531
401,20210316,234,278.5581970214844
402,20210317,234,278.6256408691406
403,20210318,234,278.67852783203125
404,20210319,234,278.7444763183594
405,20210320,234,278.8521423339844
406,20210321,234,278.9139709472656
407,20210322,235,278.9486083984375
408,20210323,235,278.9486083984375
409,20210324,235,279.1851806640625
410,20210325,235,279.8277893066406
411,20210326,235,280.7091979980469
412,20210327,235,281.6922912597656
413,20210328,235,283.6551513671875
414,20210329,235,286.7523498535156
415,20210330,241,290.32415771484375
416,20210331,247,293.853515625
417,20210401,251,298.2888488769531
418,20210402,251,303.182373046875
419,20210403,269,307.65460205078125
420,20210404,284,310.5361022949219
421,20210405,299,313.0286865234375
422,20210406,301,314.88800048828125
423,20210407,312,316.0860290527344
424,20210408,320,316.6761169433594
425,20210409,321,317.0855407714844
426,20210410,321,317.4919738769531
427,20210411,323,317.8913269042969
428,20210412,324,318.2526550292969
429,20210413,325,318.68927001953125
430,20210414,325,319.17803955078125
431,20210415,326,319.7424011230469
432,20210416,327,320.4122314453125
433,20210417,328,321.0682373046875
434,20210418,330,321.67919921875
435,20210419,331,322.3296203613281
436,20210420,333,323.0426330566406
437,20210421,334,323.52618408203125
438,20210422,337,324.004150390625
439,20210423,337,324.4437255859375
440,20210424,338,324.7696838378906
441,20210425,341,325.08819580078125
442,20210426,341,325.271484375
443,20210427,342,325.4644470214844
444,20210428,342,325.7054748535156
445,20210429,342,326.0075988769531
446,20210430,343,326.3063659667969
447,20210501,344,326.5541076660156
448,20210502,344,326.7478332519531
449,20210503,345,327.03875732421875
450,20210504,345,327.2306213378906
451,20210505,347,327.3524475097656
452,20210506,347,327.4183654785156
453,20210507,347,327.5267639160156
454,20210508,347,327.5889892578125
455,20210509,348,327.7413635253906
456,20210510,348,327.94512939453125
457,20210511,348,328.10345458984375
458,20210512,348,328.3009033203125
459,20210513,348,328.6264953613281
460,20210514,348,328.8116455078125
461,20210515,351,328.9155578613281
462,20210516,351,328.9550476074219
463,20210517,351,329.0228576660156
464,20210518,351,329.0768737792969
465,20210519,351,329.1424255371094
466,20210520,351,329.2500915527344
467,20210521,351,329.31268310546875
468,20210522,352,329.3465881347656
469,20210523,352,329.3465881347656
470,20210524,352,329.3465881347656
