,date,true_confirm,predict_confirm
430,20210413,573,478.67913818359375
431,20210414,573,478.67950439453125
432,20210415,573,478.67950439453125
433,20210416,573,478.67950439453125
434,20210417,573,478.67950439453125
435,20210418,573,478.67950439453125
436,20210419,573,478.67950439453125
437,20210420,573,478.67950439453125
438,20210421,573,478.67950439453125
439,20210422,573,478.67950439453125
440,20210423,573,478.67950439453125
441,20210424,573,478.67950439453125
442,20210425,573,478.67950439453125
443,20210426,573,478.67950439453125
444,20210427,573,478.67950439453125
445,20210428,573,478.67950439453125
446,20210429,573,478.67950439453125
447,20210430,573,478.67950439453125
448,20210501,573,478.67950439453125
449,20210502,573,478.67950439453125
450,20210503,573,478.67950439453125
451,20210504,573,478.67950439453125
452,20210505,573,478.67950439453125
453,20210506,573,478.67950439453125
454,20210507,573,478.67950439453125
455,20210508,573,478.67950439453125
456,20210509,573,478.67950439453125
457,20210510,573,478.67950439453125
458,20210511,573,478.67950439453125
459,20210512,573,478.67950439453125
460,20210513,573,478.67950439453125
461,20210514,573,478.67950439453125
462,20210515,573,478.67950439453125
463,20210516,573,478.67950439453125
464,20210517,573,478.67950439453125
465,20210518,573,478.67950439453125
466,20210519,573,478.67950439453125
467,20210520,573,478.67950439453125
468,20210521,573,478.67950439453125
469,20210522,573,478.67950439453125
470,20210523,573,478.67950439453125
471,20210524,573,478.67950439453125
472,20210525,573,478.67950439453125
473,20210526,573,478.67950439453125
474,20210527,573,478.67950439453125
475,20210528,573,478.67950439453125
476,20210529,573,478.67950439453125
477,20210530,573,478.67950439453125
478,20210531,573,478.67950439453125
479,20210601,573,478.67950439453125
480,20210602,573,478.67950439453125
481,20210603,573,478.67950439453125
482,20210604,573,478.67950439453125
483,20210605,573,478.67950439453125
484,20210606,573,478.67950439453125
485,20210607,573,478.67950439453125
486,20210608,573,478.67950439453125
487,20210609,573,478.67950439453125
488,20210610,573,478.67950439453125
489,20210611,573,478.67950439453125
490,20210612,573,478.67950439453125
491,20210613,573,478.67950439453125
492,20210614,573,478.67950439453125
493,20210615,573,478.67950439453125
494,20210616,573,478.67950439453125
495,20210617,573,478.67950439453125
496,20210618,573,478.67950439453125
497,20210619,573,478.67950439453125
498,20210620,573,478.67950439453125
499,20210621,573,478.67950439453125
500,20210622,573,478.67950439453125
501,20210623,573,478.67950439453125
502,20210624,573,478.67950439453125
503,20210625,573,478.67950439453125
504,20210626,573,478.67950439453125
505,20210627,573,478.67950439453125
506,20210628,573,478.67950439453125
507,20210629,573,478.67950439453125
508,20210630,573,478.67950439453125
509,20210701,573,478.67950439453125
510,20210702,573,478.67950439453125
511,20210703,573,478.67950439453125
512,20210704,573,478.67950439453125
513,20210705,573,478.67950439453125
514,20210706,573,478.67950439453125
515,20210707,573,478.67950439453125
516,20210708,573,478.67950439453125
517,20210709,573,478.67950439453125
518,20210710,573,478.67950439453125
519,20210711,573,478.67950439453125
520,20210712,573,478.67950439453125
521,20210713,573,478.67950439453125
522,20210714,573,478.67950439453125
523,20210715,573,478.67950439453125
524,20210716,573,478.67950439453125
525,20210717,573,478.67950439453125
526,20210718,573,478.67950439453125
527,20210719,573,478.67950439453125
528,20210720,573,478.67950439453125
529,20210721,573,478.67950439453125
530,20210722,573,478.75921630859375
531,20210723,573,478.819580078125
532,20210724,573,478.87322998046875
533,20210725,573,478.9512634277344
534,20210726,573,479.0702819824219
535,20210727,573,479.18389892578125
536,20210728,574,479.30609130859375
537,20210729,574,479.30609130859375
538,20210730,574,479.30609130859375
539,20210731,574,479.30609130859375
540,20210801,574,479.30609130859375
541,20210802,574,479.30609130859375
542,20210803,574,479.30609130859375
543,20210804,574,479.30609130859375
544,20210805,574,479.30609130859375
545,20210806,574,479.30609130859375
546,20210807,574,479.30609130859375
547,20210808,574,479.30609130859375
548,20210809,574,479.30609130859375
549,20210810,574,479.30609130859375
550,20210811,574,479.30609130859375
551,20210812,574,479.30609130859375
552,20210813,574,479.30609130859375
553,20210814,574,479.30609130859375
554,20210815,574,479.30609130859375
555,20210816,574,479.30609130859375
556,20210817,574,479.30609130859375
557,20210818,574,479.30609130859375
558,20210819,574,479.30609130859375
559,20210820,574,479.30609130859375
560,20210821,574,479.30609130859375
561,20210822,574,479.30609130859375
562,20210823,574,479.30609130859375
563,20210824,574,479.30609130859375
564,20210825,574,479.30609130859375
565,20210826,574,479.30609130859375
566,20210827,574,479.30609130859375
567,20210828,574,479.30609130859375
568,20210829,574,479.30609130859375
569,20210830,574,479.30609130859375
570,20210831,574,479.30609130859375
571,20210901,574,479.30645751953125
572,20210902,574,479.30645751953125
573,20210903,574,479.30645751953125
574,20210904,574,479.30609130859375
